,Field_ID,aspect,average_temperature,band_1_mean_2007,band_1_mean_2008,band_1_mean_2009,band_1_mean_2010,band_1_mean_2011,band_1_mean_2012,band_1_mean_2013,band_2_mean_2007,band_2_mean_2008,band_2_mean_2009,band_2_mean_2010,band_2_mean_2011,band_2_mean_2012,band_2_mean_2013,band_3_mean_2007,band_3_mean_2008,band_3_mean_2009,band_3_mean_2010,band_3_mean_2011,band_3_mean_2012,band_3_mean_2013,band_4_mean_2007,band_4_mean_2008,band_4_mean_2009,band_4_mean_2010,band_4_mean_2011,band_4_mean_2012,band_4_mean_2013,band_5_mean_2007,band_5_mean_2008,band_5_mean_2009,band_5_mean_2010,band_5_mean_2011,band_5_mean_2012,band_5_mean_2013,band_7_mean_2007,band_7_mean_2008,band_7_mean_2009,band_7_mean_2010,band_7_mean_2011,band_7_mean_2012,band_7_mean_2013,crops_max_year,elevation,margins,maxCRSI_year,max_CRSI,salinity,slope,total_precipitation,ucr_precipitation,ucr_temperature
2360,11.0,0,287.660179138,656.25,746.388888889,687.411764706,756.6,652.4,684.266666667,586.052631579,831.4375,944.833333333,862.352941176,1003.3,828.4,876.466666667,843.789473684,911.0625,1070.72222222,964.588235294,1151.2,899.066666667,968.066666667,835.631578947,2534.375,2224.66666667,2560.52941176,2635.6,2497.0,2593.66666667,3466.89473684,2701.0625,2970.83333333,2628.76470588,3067.2,2567.0,2696.13333333,2628.21052632,2209.875,2610.16666667,2096.05882353,2670.8,1961.46666667,2102.73333333,1603.68421053,1.0,29,1.0,2013.0,0.841659133143,2.993,0,138.0,76.49,292.02125
2361,11.0,0,287.660179138,575.3125,686.0,617.117647059,691.7,571.066666667,647.266666667,521.105263158,771.0625,860.333333333,813.705882353,917.2,743.533333333,808.0,750.684210526,760.5625,965.944444444,872.411764706,1021.5,773.666666667,848.333333333,709.421052632,2888.0,2305.77777778,2763.47058824,2782.9,2549.86666667,2671.73333333,3534.63157895,2444.875,2745.61111111,2435.29411765,2839.7,2340.93333333,2435.6,2411.78947368,1854.25,2366.94444444,1841.64705882,2342.9,1753.66666667,1808.6,1335.47368421,1.0,29,0.0,2013.0,0.854458000672,2.58,0,138.0,76.49,292.02125
2362,11.0,0,287.660179138,551.5625,666.222222222,622.235294118,670.3,566.133333333,619.466666667,501.947368421,746.9375,839.777777778,798.176470588,901.1,720.333333333,787.466666667,740.052631579,743.125,916.388888889,858.117647059,969.6,741.8,833.733333333,679.894736842,2974.5625,2320.27777778,2800.23529412,2900.9,2568.33333333,2660.66666667,3531.78947368,2396.3125,2690.88888889,2431.0,2765.3,2303.53333333,2407.73333333,2390.78947368,1811.0625,2305.88888889,1817.41176471,2288.2,1702.33333333,1800.46666667,1343.52631579,1.0,29,0.0,2013.0,0.855602026253,2.714,0,138.0,76.49,292.02125
2363,11.0,299,287.660179138,565.75,662.5,618.411764706,651.8,564.733333333,616.933333333,494.526315789,761.0625,843.611111111,798.882352941,886.6,733.466666667,776.666666667,751.105263158,742.875,929.111111111,855.882352941,960.1,740.333333333,819.866666667,673.526315789,2975.6875,2313.05555556,2817.58823529,2957.8,2635.2,2668.4,3555.36842105,2406.9375,2689.72222222,2404.23529412,2754.3,2298.0,2377.13333333,2375.0,1837.875,2314.61111111,1812.23529412,2269.6,1688.66666667,1762.4,1332.26315789,1.0,29,0.0,2013.0,0.85523728767,2.852,0,138.0,76.49,292.02125
2364,11.0,275,287.660179138,578.294117647,651.611111111,617.705882353,660.0,563.0,620.4,490.473684211,764.529411765,826.333333333,799.058823529,872.2,729.666666667,782.866666667,739.842105263,764.176470588,921.666666667,831.764705882,950.0,753.2,816.6,640.105263158,2925.47058824,2267.94444444,2896.70588235,2987.2,2719.26666667,2714.53333333,3617.84210526,2429.41176471,2690.61111111,2385.76470588,2716.3,2314.8,2365.66666667,2358.63157895,1860.52941176,2307.33333333,1788.23529412,2240.8,1699.13333333,1751.53333333,1300.52631579,1.0,29,0.0,2013.0,0.853853045846,2.056,0,138.0,76.49,292.02125
2365,11.0,0,287.660179138,569.882352941,655.888888889,606.764705882,647.0,537.066666667,614.133333333,478.0,757.235294118,829.611111111,793.117647059,870.7,732.733333333,777.733333333,730.526315789,747.529411765,916.166666667,831.941176471,921.9,737.8,805.266666667,619.315789474,2931.64705882,2213.66666667,2946.0,3003.5,2770.66666667,2756.33333333,3692.05263158,2435.29411765,2722.0,2395.29411765,2695.2,2334.93333333,2369.0,2333.94736842,1861.05882353,2381.55555556,1768.23529412,2204.4,1739.0,1742.33333333,1272.05263158,1.0,29,0.0,2013.0,0.857340755562,1.749,0,138.0,76.49,292.02125
2366,11.0,0,287.660179138,563.352941176,648.333333333,608.470588235,638.1,550.866666667,589.533333333,468.473684211,736.529411765,822.333333333,785.588235294,863.8,707.533333333,760.2,717.526315789,741.529411765,892.888888889,810.176470588,894.7,708.266666667,782.8,612.736842105,2898.94117647,2245.83333333,2921.82352941,3057.3,2768.33333333,2787.8,3691.26315789,2433.52941176,2711.66666667,2394.70588235,2651.1,2352.46666667,2348.2,2326.36842105,1866.47058824,2353.77777778,1791.70588235,2157.2,1770.33333333,1722.06666667,1267.73684211,1.0,29,0.0,2013.0,0.860942258092,1.556,0,138.0,76.49,292.02125
2367,11.0,0,287.660179138,524.4375,638.055555556,590.588235294,619.8,537.066666667,604.333333333,470.263157895,720.0625,801.722222222,772.529411765,829.9,686.933333333,747.266666667,719.157894737,721.25,889.611111111,801.764705882,862.1,682.466666667,765.933333333,608.0,2933.1875,2210.05555556,2885.76470588,3028.2,2720.86666667,2737.86666667,3666.0,2387.375,2671.5,2360.17647059,2614.7,2334.6,2312.26666667,2311.42105263,1800.625,2303.66666667,1760.17647059,2143.5,1764.86666667,1697.66666667,1257.31578947,1.0,29,0.0,2013.0,0.858207034191,1.489,0,138.0,76.49,292.02125
2368,11.0,0,287.660179138,539.1875,635.222222222,591.647058824,616.8,563.058823529,593.066666667,474.894736842,718.75,791.833333333,778.058823529,837.9,730.823529412,756.933333333,714.736842105,703.3125,880.444444444,803.705882353,857.7,755.0,760.8,605.105263158,2927.8125,2196.88888889,2863.11764706,2987.9,2631.88235294,2730.73333333,3647.05263158,2372.75,2649.88888889,2354.11764706,2620.7,2391.11764706,2318.93333333,2300.10526316,1828.875,2310.83333333,1779.0,2149.2,1812.70588235,1727.0,1253.15789474,1.0,29,0.0,2013.0,0.85638490128,1.494,0,138.0,76.49,292.02125
2369,11.0,0,287.660179138,552.375,642.555555556,607.352941176,628.1,565.125,592.0,481.473684211,735.3125,803.222222222,781.529411765,849.9,719.5625,774.733333333,719.368421053,721.6875,884.666666667,813.176470588,908.8,734.3125,770.2,618.947368421,2937.8125,2203.5,2822.29411765,2918.1,2587.75,2767.8,3633.15789474,2411.25,2670.5,2383.70588235,2670.4,2401.625,2357.53333333,2311.36842105,1840.0625,2338.27777778,1813.76470588,2171.7,1854.9375,1745.6,1244.26315789,1.0,29,0.0,2013.0,0.856193625258,1.494,0,138.0,76.49,292.02125
2370,11.0,0,287.660179138,606.875,685.444444444,647.294117647,710.5,606.866666667,656.933333333,535.0,820.75,859.555555556,848.823529412,948.1,781.6,837.533333333,818.157894737,830.6875,963.388888889,906.235294118,1010.0,825.133333333,877.266666667,737.473684211,2803.0,2163.11111111,2649.76470588,2746.4,2490.86666667,2676.8,3410.26315789,2477.1875,2699.55555556,2435.41176471,2725.4,2434.8,2450.33333333,2385.78947368,1970.5,2358.38888889,1917.11764706,2313.0,1925.6,1896.6,1419.63157895,1.0,29,1.0,2013.0,0.838758106605,1.377,0,138.0,76.49,292.02125
2371,11.0,0,287.660179138,626.625,728.388888889,650.941176471,718.3,616.266666667,662.333333333,530.473684211,825.125,923.888888889,854.411764706,984.4,787.533333333,842.333333333,764.157894737,858.5,1043.77777778,925.176470588,1079.4,837.333333333,902.2,716.578947368,2761.125,2370.0,2751.94117647,2908.7,2614.86666667,2686.2,3564.89473684,2642.8125,2907.16666667,2540.35294118,2926.0,2460.33333333,2546.86666667,2409.63157895,2090.0,2548.66666667,1964.35294118,2463.0,1837.6,1923.2,1355.89473684,1.0,29,1.0,2013.0,0.852111785582,2.79,0,138.0,76.49,292.02125
2372,11.0,0,287.660179138,584.875,682.555555556,643.882352941,689.7,572.466666667,627.066666667,489.631578947,785.9375,883.0,829.235294118,925.8,745.333333333,800.6,755.473684211,786.3125,961.944444444,883.470588235,1000.9,768.866666667,856.6,669.894736842,2986.9375,2390.38888889,2848.47058824,3036.4,2677.6,2744.13333333,3545.89473684,2469.0,2742.72222222,2454.64705882,2759.4,2361.53333333,2440.53333333,2373.15789474,1883.4375,2351.55555556,1841.41176471,2279.7,1742.26666667,1816.0,1342.78947368,1.0,29,0.0,2013.0,0.854702604499,2.515,0,138.0,76.49,292.02125
2373,11.0,291,287.660179138,589.5,699.388888889,649.294117647,690.2,581.266666667,640.0,503.157894737,812.375,890.388888889,849.0,951.4,784.0,821.2,754.210526316,807.5,992.444444444,897.529411765,1018.9,789.733333333,867.6,680.842105263,3044.3125,2412.44444444,2884.82352941,3102.9,2731.73333333,2768.06666667,3543.42105263,2474.75,2730.55555556,2447.94117647,2728.5,2334.53333333,2403.46666667,2387.0,1861.3125,2343.22222222,1838.52941176,2228.4,1711.73333333,1756.2,1340.26315789,1.0,29,0.0,2013.0,0.853323455068,2.342,0,138.0,76.49,292.02125
2374,11.0,0,287.660179138,628.3125,735.833333333,670.0,739.7,611.866666667,657.333333333,518.894736842,847.25,950.388888889,884.705882353,997.0,808.2,852.666666667,772.421052632,855.25,1055.66666667,946.764705882,1078.8,844.466666667,900.133333333,692.684210526,3086.375,2442.27777778,2972.23529412,3140.7,2803.26666667,2812.2,3569.63157895,2533.375,2808.88888889,2498.11764706,2776.1,2369.6,2440.86666667,2402.63157895,1923.5,2403.38888889,1882.23529412,2280.6,1739.53333333,1779.73333333,1364.57894737,1.0,29,0.0,2013.0,0.849133023654,2.106,0,138.0,76.49,292.02125
2375,11.0,0,287.660179138,647.588235294,744.888888889,666.176470588,722.5,628.8,662.066666667,494.842105263,870.588235294,961.666666667,900.117647059,996.2,832.533333333,860.466666667,767.052631579,885.411764706,1073.61111111,949.470588235,1062.9,846.8,909.066666667,663.210526316,3057.35294118,2407.33333333,3041.58823529,3120.8,2892.93333333,2839.06666667,3640.31578947,2573.41176471,2833.11111111,2491.29411765,2812.5,2410.46666667,2432.93333333,2380.31578947,2001.76470588,2451.83333333,1844.76470588,2331.8,1762.2,1786.93333333,1330.52631579,1.0,29,0.0,2013.0,0.853395178838,1.864,0,138.0,76.49,292.02125
2376,11.0,0,287.660179138,621.0,732.611111111,653.235294118,718.5,603.0,635.133333333,485.894736842,829.411764706,930.833333333,867.705882353,941.6,797.8,831.2,745.315789474,852.764705882,1041.66666667,911.0,1053.6,823.133333333,868.6,645.263157895,3049.94117647,2369.44444444,3030.11764706,3146.2,2899.86666667,2870.13333333,3676.21052632,2558.05882353,2831.05555556,2468.0,2786.9,2422.06666667,2402.53333333,2352.78947368,1963.52941176,2447.61111111,1830.47058824,2290.0,1795.53333333,1760.73333333,1313.52631579,1.0,29,0.0,2013.0,0.857383486367,1.623,0,138.0,76.49,292.02125
2377,11.0,0,287.660179138,576.4375,683.5,624.352941176,667.1,553.4,612.733333333,480.684210526,778.4375,871.388888889,813.823529412,909.4,748.6,792.8,739.631578947,784.0625,960.388888889,857.823529412,951.2,759.8,828.666666667,634.315789474,3075.8125,2318.55555556,2967.64705882,3117.1,2854.6,2810.6,3665.68421053,2474.5625,2760.5,2417.52941176,2721.4,2392.33333333,2364.73333333,2322.84210526,1881.5,2424.27777778,1813.47058824,2216.2,1786.4,1745.4,1279.05263158,1.0,29,0.0,2013.0,0.857176758144,1.543,0,138.0,76.49,292.02125
2378,11.0,0,287.660179138,556.0625,663.0,596.117647059,680.181818182,586.352941176,602.466666667,473.368421053,746.875,820.166666667,791.529411765,897.272727273,746.647058824,780.2,724.210526316,741.3125,911.888888889,830.882352941,959.272727273,786.176470588,788.533333333,598.526315789,3013.5625,2264.72222222,2925.17647059,2993.27272727,2713.23529412,2764.33333333,3660.68421053,2427.3125,2717.5,2396.17647059,2741.0,2417.05882353,2345.46666667,2319.73684211,1854.5,2367.55555556,1811.05882353,2259.45454545,1840.94117647,1739.4,1262.68421053,1.0,29,0.0,2013.0,0.854053512311,1.525,0,138.0,76.49,292.02125
2379,11.0,0,287.660179138,548.0,649.888888889,612.882352941,687.636363636,579.125,601.066666667,481.526315789,757.0625,837.277777778,799.0,917.181818182,747.375,780.733333333,721.421052632,748.4375,913.111111111,842.941176471,971.181818182,750.875,793.933333333,618.631578947,3001.25,2263.11111111,2877.0,2943.54545455,2687.1875,2747.26666667,3619.84210526,2431.875,2715.11111111,2414.29411765,2772.81818182,2395.25,2351.46666667,2318.73684211,1847.3125,2372.11111111,1811.58823529,2282.81818182,1834.75,1741.4,1283.78947368,1.0,29,0.0,2013.0,0.855225990501,1.574,0,138.0,76.49,292.02125
2380,11.0,0,287.660179138,577.25,682.166666667,630.470588235,697.636363636,552.133333333,626.8,489.894736842,780.125,847.888888889,809.058823529,925.454545455,730.0,784.266666667,735.157894737,773.5,936.888888889,866.647058824,995.727272727,742.133333333,811.2,624.157894737,3006.3125,2288.88888889,2873.47058824,2916.63636364,2701.6,2764.86666667,3615.42105263,2477.875,2758.38888889,2446.05882353,2823.63636364,2395.53333333,2394.13333333,2324.94736842,1891.125,2409.27777778,1878.23529412,2360.45454545,1823.4,1793.53333333,1294.84210526,1.0,29,0.0,2013.0,0.851313231432,1.656,0,138.0,76.49,292.02125
2381,11.0,0,287.660179138,632.8125,720.555555556,676.764705882,798.454545455,637.733333333,673.533333333,556.0,854.8125,924.166666667,889.588235294,1039.54545455,834.066666667,859.4,817.736842105,882.0625,1029.05555556,950.823529412,1134.18181818,876.933333333,916.6,763.157894737,2883.6875,2246.83333333,2693.23529412,2825.63636364,2605.4,2659.66666667,3382.94736842,2589.375,2790.66666667,2531.52941176,2908.81818182,2520.86666667,2494.4,2412.57894737,2037.0,2478.27777778,1961.29411765,2433.90909091,1995.2,1914.2,1465.57894737,1.0,29,1.0,2013.0,0.836973308449,1.42,0,138.0,76.49,292.02125
2382,11.0,0,287.660179138,719.1875,802.777777778,717.705882353,802.7,687.733333333,727.666666667,583.263157895,929.0,1025.83333333,931.529411765,1078.5,885.4,904.866666667,828.421052632,1032.375,1177.38888889,1027.82352941,1212.0,945.466666667,1008.93333333,822.473684211,2553.3125,2494.55555556,2712.70588235,2934.9,2671.33333333,2715.6,3519.26315789,2947.875,3131.55555556,2735.35294118,3112.7,2612.26666667,2752.4,2540.10526316,2447.0625,2763.83333333,2183.0,2671.2,2041.13333333,2140.53333333,1529.31578947,1.0,29,1.0,2013.0,0.844922845626,2.66,0,138.0,76.49,292.02125
2383,11.0,308,287.660179138,643.375,743.611111111,674.294117647,745.1,635.933333333,655.0,507.578947368,858.5625,973.333333333,886.705882353,1017.2,827.133333333,867.866666667,776.842105263,892.9375,1082.11111111,956.294117647,1109.9,872.866666667,925.6,700.894736842,2902.3125,2500.77777778,2899.88235294,3110.6,2774.46666667,2856.13333333,3606.57894737,2626.5,2922.0,2560.94117647,2880.9,2460.53333333,2521.2,2382.10526316,2065.875,2513.83333333,1946.41176471,2387.5,1826.93333333,1858.6,1343.78947368,1.0,29,0.0,2013.0,0.854472596835,2.377,0,138.0,76.49,292.02125
2384,11.0,268,287.660179138,664.3125,793.944444444,704.882352941,795.3,664.733333333,690.133333333,537.473684211,901.25,1034.83333333,947.764705882,1081.3,872.4,909.8,805.157894737,953.4375,1167.38888889,1030.11764706,1176.9,935.533333333,971.533333333,739.105263158,3104.4375,2593.11111111,3017.88235294,3290.6,2845.26666667,2917.46666667,3592.73684211,2615.3125,2930.5,2579.94117647,2871.2,2453.93333333,2523.53333333,2416.31578947,1993.0625,2507.55555556,1943.70588235,2362.7,1828.86666667,1842.26666667,1381.57894737,1.0,29,0.0,2013.0,0.848372224468,2.212,0,138.0,76.49,292.02125
2385,11.0,0,287.660179138,718.5,856.277777778,749.705882353,833.2,687.466666667,718.2,534.894736842,974.4375,1126.11111111,1004.52941176,1145.2,947.933333333,949.4,824.368421053,1038.5625,1283.27777778,1103.17647059,1264.1,1008.4,1024.93333333,762.473684211,3186.5625,2688.0,3147.35294118,3424.9,2945.2,2952.06666667,3602.89473684,2696.75,3050.5,2641.70588235,2940.6,2504.06666667,2556.53333333,2447.57894737,2106.0,2636.11111111,2012.70588235,2408.0,1847.4,1887.06666667,1415.68421053,1.0,29,0.0,2013.0,0.8505140338,2.131,0,138.0,76.49,292.02125
2386,11.0,0,287.660179138,728.6875,864.611111111,749.647058824,832.8,703.2,716.533333333,539.631578947,999.375,1141.27777778,1022.05882353,1153.2,950.733333333,952.133333333,817.052631579,1052.125,1298.5,1104.94117647,1269.1,1014.93333333,1037.06666667,740.473684211,3283.5625,2696.72222222,3213.64705882,3409.3,3029.13333333,2998.13333333,3657.21052632,2716.25,3047.77777778,2630.35294118,2937.6,2524.53333333,2568.73333333,2436.0,2118.375,2644.27777778,1999.70588235,2425.3,1861.4,1900.2,1428.21052632,1.0,29,0.0,2013.0,0.848509116175,1.83,0,138.0,76.49,292.02125
2387,11.0,0,287.660179138,736.647058824,850.944444444,748.117647059,884.0,703.866666667,711.333333333,529.157894737,995.352941176,1099.44444444,981.529411765,1171.63636364,923.4,942.733333333,800.421052632,1062.94117647,1259.77777778,1064.41176471,1308.18181818,980.333333333,1002.46666667,727.631578947,3221.41176471,2602.55555556,3204.64705882,3232.90909091,3067.4,3017.73333333,3661.63157895,2724.76470588,3039.5,2613.23529412,3070.45454545,2538.4,2532.66666667,2423.47368421,2133.64705882,2655.72222222,1969.64705882,2581.27272727,1870.33333333,1869.53333333,1413.52631579,1.0,29,0.0,2013.0,0.851862010925,1.57,0,138.0,76.49,292.02125
2388,11.0,0,287.660179138,681.6875,802.722222222,693.411764706,817.545454545,647.666666667,663.733333333,522.631578947,918.375,1028.33333333,931.0,1091.0,874.933333333,904.4,779.526315789,944.25,1166.61111111,998.882352941,1193.09090909,914.333333333,955.266666667,695.0,3255.4375,2535.88888889,3130.47058824,3202.63636364,3006.06666667,2953.93333333,3640.47368421,2651.25,2982.94444444,2578.23529412,3033.36363636,2501.8,2506.33333333,2396.0,2046.0625,2620.27777778,1945.64705882,2540.72727273,1874.4,1850.2,1380.52631579,1.0,29,0.0,2013.0,0.85007121003,1.511,0,138.0,76.49,292.02125
2389,11.0,0,287.660179138,614.1875,725.277777778,642.352941176,730.545454545,621.625,636.666666667,487.684210526,833.125,928.222222222,858.588235294,988.454545455,811.0625,816.333333333,752.368421053,834.375,1046.11111111,905.882352941,1076.72727273,857.9375,879.066666667,648.210526316,3136.25,2424.0,3028.58823529,3128.09090909,2836.1875,2855.86666667,3636.26315789,2566.3125,2887.27777778,2515.17647059,2915.45454545,2504.8125,2461.46666667,2356.47368421,1980.875,2524.66666667,1909.23529412,2415.90909091,1910.375,1833.53333333,1323.21052632,1.0,29,0.0,2013.0,0.854752375154,1.499,0,138.0,76.49,292.02125
2390,11.0,0,287.660179138,593.9375,702.277777778,645.647058824,724.454545455,609.375,633.266666667,499.947368421,801.625,895.777777778,844.176470588,966.545454545,796.25,815.933333333,737.263157895,803.9375,1002.16666667,888.941176471,1050.72727273,826.25,842.666666667,640.789473684,3086.0,2370.44444444,2967.0,3036.81818182,2763.625,2802.6,3593.31578947,2530.125,2838.77777778,2489.11764706,2869.36363636,2455.125,2431.86666667,2323.10526316,1938.0,2454.72222222,1872.35294118,2376.54545455,1885.25,1804.0,1318.05263158,1.0,29,0.0,2013.0,0.850893405331,1.508,0,138.0,76.49,292.02125
2391,11.0,0,287.660179138,633.75,744.166666667,676.588235294,755.454545455,609.6,662.533333333,501.157894737,855.1875,959.833333333,882.411764706,1020.54545455,808.466666667,850.2,764.684210526,864.6875,1060.44444444,938.647058824,1100.36363636,828.133333333,885.666666667,658.421052632,3128.3125,2427.83333333,3005.76470588,3063.0,2854.13333333,2859.06666667,3590.94736842,2576.4375,2885.0,2523.35294118,2940.81818182,2444.66666667,2469.6,2357.89473684,1974.125,2528.55555556,1908.35294118,2475.54545455,1828.93333333,1832.06666667,1337.42105263,1.0,29,0.0,2013.0,0.849143026846,1.706,0,138.0,76.49,292.02125
2392,11.0,0,287.660179138,656.0,764.111111111,683.058823529,788.545454545,617.933333333,675.066666667,491.526315789,890.5625,980.111111111,910.941176471,1054.81818182,843.466666667,863.466666667,772.210526316,916.875,1107.77777778,965.058823529,1161.45454545,863.133333333,907.333333333,668.105263158,3181.75,2482.61111111,3019.11764706,3076.72727273,2872.66666667,2900.93333333,3666.89473684,2651.75,2988.0,2614.64705882,3024.63636364,2525.53333333,2516.93333333,2393.57894737,2061.3125,2625.66666667,1988.76470588,2523.0,1902.13333333,1879.46666667,1356.42105263,1.0,29,0.0,2013.0,0.855397415988,1.406,0,138.0,76.49,292.02125
2393,11.0,0,287.660179138,672.625,768.944444444,709.176470588,820.545454545,680.533333333,682.333333333,563.631578947,910.0,979.777777778,938.647058824,1101.81818182,877.4,911.0,834.578947368,967.1875,1103.61111111,1022.52941176,1238.54545455,945.666666667,985.2,776.421052632,2917.1875,2328.05555556,2742.0,2865.63636364,2662.4,2747.8,3404.0,2681.375,2947.27777778,2607.41176471,3004.81818182,2587.86666667,2552.26666667,2438.26315789,2098.75,2605.11111111,2061.76470588,2536.81818182,2035.53333333,1951.0,1499.84210526,1.0,29,1.0,2013.0,0.835355569056,1.261,0,138.0,76.49,292.02125
2394,11.0,326,287.660179138,786.0,882.222222222,774.235294118,935.272727273,736.466666667,761.733333333,551.947368421,1033.5,1146.05555556,1026.17647059,1243.63636364,970.133333333,989.466666667,832.157894737,1178.125,1316.16666667,1136.05882353,1413.0,1089.66666667,1111.86666667,786.578947368,2771.375,2677.27777778,2921.35294118,3202.81818182,2860.33333333,2914.46666667,3689.05263158,2989.6875,3174.11111111,2750.35294118,3209.18181818,2637.06666667,2733.46666667,2481.15789474,2484.375,2804.27777778,2181.94117647,2728.54545455,2028.2,2064.46666667,1415.57894737,1.0,29,1.0,2013.0,0.852459521792,2.343,0,138.0,76.49,292.02125
2395,11.0,0,287.660179138,797.375,918.388888889,790.764705882,927.272727273,743.2,755.0,561.210526316,1055.875,1210.83333333,1061.35294118,1259.54545455,997.133333333,1019.53333333,832.0,1174.4375,1401.61111111,1163.29411765,1421.54545455,1078.73333333,1114.86666667,782.684210526,3066.125,2788.94444444,3158.88235294,3383.36363636,2984.26666667,2997.6,3725.21052632,2867.375,3177.38888889,2724.88235294,3162.36363636,2611.93333333,2673.93333333,2459.0,2317.8125,2768.38888889,2099.29411765,2639.54545455,1995.86666667,2010.2,1440.94736842,1.0,29,0.0,2013.0,0.850836847587,2.55,0,138.0,76.49,292.02125
2396,11.0,0,287.660179138,786.9375,932.166666667,794.470588235,923.272727273,737.466666667,763.266666667,548.052631579,1071.4375,1229.16666667,1067.35294118,1256.18181818,1002.86666667,1010.6,836.526315789,1160.6875,1422.33333333,1171.05882353,1405.18181818,1088.26666667,1103.53333333,770.473684211,3241.0,2835.27777778,3304.29411765,3462.45454545,3125.73333333,3087.0,3756.78947368,2838.25,3194.72222222,2722.0,3151.72727273,2617.53333333,2655.46666667,2462.42105263,2255.875,2790.5,2086.35294118,2650.81818182,1957.0,2008.6,1427.52631579,1.0,29,0.0,2013.0,0.852369955746,2.389,0,138.0,76.49,292.02125
2397,11.0,0,287.660179138,740.5625,902.444444444,778.176470588,879.545454545,714.933333333,742.733333333,536.684210526,1024.875,1189.27777778,1039.52941176,1211.45454545,967.4,981.8,830.947368421,1098.8125,1373.72222222,1131.23529412,1333.72727273,1028.6,1077.13333333,745.526315789,3292.6875,2778.16666667,3287.05882353,3421.09090909,3178.0,3100.73333333,3760.31578947,2804.4375,3161.27777778,2709.58823529,3100.09090909,2617.53333333,2644.33333333,2444.10526316,2208.25,2761.27777778,2071.05882353,2575.27272727,1964.66666667,1978.2,1418.78947368,1.0,29,0.0,2013.0,0.85177003081,1.648,0,138.0,76.49,292.02125
2398,11.0,0,287.660179138,739.470588235,873.777777778,745.411764706,872.727272727,683.866666667,718.866666667,538.0,1011.82352941,1136.94444444,986.764705882,1179.90909091,933.0,950.066666667,812.368421053,1072.0,1295.16666667,1086.52941176,1324.0,980.666666667,1020.46666667,723.947368421,3189.29411765,2660.16666667,3234.58823529,3267.0,3138.8,3066.93333333,3741.73684211,2799.52941176,3117.66666667,2683.82352941,3079.27272727,2585.73333333,2611.06666667,2437.63157895,2234.35294118,2758.83333333,2049.70588235,2586.63636364,1951.6,1957.66666667,1397.89473684,1.0,29,0.0,2013.0,0.849789020102,1.405,0,138.0,76.49,292.02125
2399,11.0,0,287.660179138,726.647058824,852.0,715.823529412,875.454545455,693.066666667,704.933333333,529.578947368,971.470588235,1110.88888889,966.176470588,1162.36363636,913.6,933.6,796.684210526,1027.52941176,1272.44444444,1044.29411765,1300.0,976.066666667,1003.26666667,701.263157895,3195.0,2597.38888889,3209.29411765,3171.09090909,3090.93333333,3021.53333333,3715.36842105,2768.47058824,3099.72222222,2652.35294118,3124.63636364,2568.06666667,2568.4,2421.52631579,2183.41176471,2742.33333333,2033.52941176,2650.36363636,1953.6,1921.86666667,1403.0,1.0,29,0.0,2013.0,0.849276390613,1.387,0,138.0,76.49,292.02125
2400,11.0,0,287.660179138,673.9375,808.0,690.352941176,810.454545455,667.4375,672.866666667,504.526315789,898.25,1030.38888889,922.352941176,1097.27272727,888.5625,885.666666667,773.263157895,924.75,1177.11111111,982.411764706,1210.18181818,931.625,947.333333333,672.263157895,3221.375,2549.16666667,3152.76470588,3169.18181818,2937.0625,2969.26666667,3700.73684211,2708.5625,3068.0,2626.58823529,3074.72727273,2592.125,2550.13333333,2382.05263158,2118.125,2700.61111111,1994.05882353,2603.09090909,1977.4375,1908.73333333,1365.68421053,1.0,29,0.0,2013.0,0.853748825742,1.382,0,138.0,76.49,292.02125
2401,11.0,0,287.660179138,618.25,736.277777778,660.058823529,744.090909091,629.5,648.133333333,490.105263158,840.6875,947.555555556,874.058823529,999.818181818,825.8125,840.666666667,751.736842105,866.625,1069.5,921.529411765,1094.72727273,865.8125,881.133333333,641.315789474,3125.9375,2448.72222222,3044.76470588,3061.36363636,2828.25,2903.66666667,3653.15789474,2625.125,2952.22222222,2568.70588235,2981.63636364,2532.875,2502.0,2346.63157895,2044.1875,2572.44444444,1957.58823529,2486.27272727,1934.0,1884.13333333,1337.21052632,1.0,29,0.0,2013.0,0.853359226482,1.31,0,138.0,76.49,292.02125
2402,11.0,0,287.660179138,633.0625,739.722222222,667.352941176,756.272727273,592.866666667,644.133333333,488.631578947,854.3125,960.555555556,883.117647059,1011.81818182,794.266666667,844.466666667,749.684210526,874.8125,1072.55555556,928.941176471,1103.72727273,820.333333333,887.533333333,632.947368421,3102.3125,2431.05555556,3051.29411765,3043.45454545,2845.73333333,2869.4,3664.57894737,2603.25,2948.88888889,2553.29411765,2980.09090909,2458.53333333,2485.86666667,2358.0,2010.0,2600.55555556,1922.88235294,2512.54545455,1851.4,1854.66666667,1321.52631579,1.0,29,0.0,2013.0,0.852770886219,1.325,0,138.0,76.49,292.02125
